År;Läkemedel;Region;Kön;Ålder;Patienter/1000 invånare
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Män;10-14;14
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Män;15-19;9.68
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;0-4;0
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;5-9;1.39
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;10-14;4.59
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;15-19;7.77
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;0-4;0
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;5-9;2.69
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;10-14;9.35
2020;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;15-19;8.77
2020;C02AC02 Guanfacin;Västerbotten;Män;0-4;0
2020;C02AC02 Guanfacin;Västerbotten;Män;5-9;2.51
2020;C02AC02 Guanfacin;Västerbotten;Män;10-14;7.79
2020;C02AC02 Guanfacin;Västerbotten;Män;15-19;6.01
2020;C02AC02 Guanfacin;Västerbotten;Kvinnor;0-4;0
2020;C02AC02 Guanfacin;Västerbotten;Kvinnor;5-9;0.8
2020;C02AC02 Guanfacin;Västerbotten;Kvinnor;10-14;3.66
2020;C02AC02 Guanfacin;Västerbotten;Kvinnor;15-19;3.53
2020;C02AC02 Guanfacin;Västerbotten;Båda könen;0-4;0
2020;C02AC02 Guanfacin;Västerbotten;Båda könen;5-9;1.68
2020;C02AC02 Guanfacin;Västerbotten;Båda könen;10-14;5.79
2020;C02AC02 Guanfacin;Västerbotten;Båda könen;15-19;4.81
2020;C02AC02 Guanfacin;Norrbotten;Män;0-4;0
2020;C02AC02 Guanfacin;Norrbotten;Män;5-9;5.39
2020;C02AC02 Guanfacin;Norrbotten;Män;10-14;14.38
2020;C02AC02 Guanfacin;Norrbotten;Män;15-19;6.46
2020;C02AC02 Guanfacin;Norrbotten;Kvinnor;0-4;0
2020;C02AC02 Guanfacin;Norrbotten;Kvinnor;5-9;1.72
2020;C02AC02 Guanfacin;Norrbotten;Kvinnor;10-14;5.76
2020;C02AC02 Guanfacin;Norrbotten;Kvinnor;15-19;6.45
2020;C02AC02 Guanfacin;Norrbotten;Båda könen;0-4;0
2020;C02AC02 Guanfacin;Norrbotten;Båda könen;5-9;3.6
2020;C02AC02 Guanfacin;Norrbotten;Båda könen;10-14;10.25
2020;C02AC02 Guanfacin;Norrbotten;Båda könen;15-19;6.45
2020;C02AC02 Guanfacin;Riket;Män;0-4;0.01
2020;C02AC02 Guanfacin;Riket;Män;5-9;3.35
2020;C02AC02 Guanfacin;Riket;Män;10-14;9.92
2020;C02AC02 Guanfacin;Riket;Män;15-19;5.73
2020;C02AC02 Guanfacin;Riket;Kvinnor;0-4;0
2020;C02AC02 Guanfacin;Riket;Kvinnor;5-9;0.84
2020;C02AC02 Guanfacin;Riket;Kvinnor;10-14;3.41
2020;C02AC02 Guanfacin;Riket;Kvinnor;15-19;3.43
2020;C02AC02 Guanfacin;Riket;Båda könen;0-4;0
2020;C02AC02 Guanfacin;Riket;Båda könen;5-9;2.13
2020;C02AC02 Guanfacin;Riket;Båda könen;10-14;6.76
2020;C02AC02 Guanfacin;Riket;Båda könen;15-19;4.62
2021;C02AC02 Guanfacin;Stockholm;Män;0-4;0
2021;C02AC02 Guanfacin;Stockholm;Män;5-9;4.34
2021;C02AC02 Guanfacin;Stockholm;Män;10-14;11.82
2021;C02AC02 Guanfacin;Stockholm;Män;15-19;6.24
2021;C02AC02 Guanfacin;Stockholm;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Stockholm;Kvinnor;5-9;0.98
2021;C02AC02 Guanfacin;Stockholm;Kvinnor;10-14;3.88
2021;C02AC02 Guanfacin;Stockholm;Kvinnor;15-19;4.46
2021;C02AC02 Guanfacin;Stockholm;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Stockholm;Båda könen;5-9;2.72
2021;C02AC02 Guanfacin;Stockholm;Båda könen;10-14;7.98
2021;C02AC02 Guanfacin;Stockholm;Båda könen;15-19;5.37
2021;C02AC02 Guanfacin;Uppsala;Män;0-4;0
2021;C02AC02 Guanfacin;Uppsala;Män;5-9;6.42
2021;C02AC02 Guanfacin;Uppsala;Män;10-14;17.19
2021;C02AC02 Guanfacin;Uppsala;Män;15-19;9.85
2021;C02AC02 Guanfacin;Uppsala;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Uppsala;Kvinnor;5-9;1.9
2021;C02AC02 Guanfacin;Uppsala;Kvinnor;10-14;5.8
2021;C02AC02 Guanfacin;Uppsala;Kvinnor;15-19;5.58
2021;C02AC02 Guanfacin;Uppsala;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Uppsala;Båda könen;5-9;4.2
2021;C02AC02 Guanfacin;Uppsala;Båda könen;10-14;11.66
2021;C02AC02 Guanfacin;Uppsala;Båda könen;15-19;7.77
2021;C02AC02 Guanfacin;Södermanland;Män;0-4;0
2021;C02AC02 Guanfacin;Södermanland;Män;5-9;2.94
2021;C02AC02 Guanfacin;Södermanland;Män;10-14;8.65
2021;C02AC02 Guanfacin;Södermanland;Män;15-19;7.14
2021;C02AC02 Guanfacin;Södermanland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Södermanland;Kvinnor;5-9;0.79
2021;C02AC02 Guanfacin;Södermanland;Kvinnor;10-14;4.86
2021;C02AC02 Guanfacin;Södermanland;Kvinnor;15-19;3.78
2021;C02AC02 Guanfacin;Södermanland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Södermanland;Båda könen;5-9;1.9
2021;C02AC02 Guanfacin;Södermanland;Båda könen;10-14;6.81
2021;C02AC02 Guanfacin;Södermanland;Båda könen;15-19;5.53
2021;C02AC02 Guanfacin;Östergötland;Män;0-4;0
2021;C02AC02 Guanfacin;Östergötland;Män;5-9;4.36
2021;C02AC02 Guanfacin;Östergötland;Män;10-14;11.94
2021;C02AC02 Guanfacin;Östergötland;Män;15-19;5.7
2021;C02AC02 Guanfacin;Östergötland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Östergötland;Kvinnor;5-9;1.27
2021;C02AC02 Guanfacin;Östergötland;Kvinnor;10-14;3.45
2021;C02AC02 Guanfacin;Östergötland;Kvinnor;15-19;3.16
2021;C02AC02 Guanfacin;Östergötland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Östergötland;Båda könen;5-9;2.87
2021;C02AC02 Guanfacin;Östergötland;Båda könen;10-14;7.83
2021;C02AC02 Guanfacin;Östergötland;Båda könen;15-19;4.48
2021;C02AC02 Guanfacin;Jönköping;Män;0-4;0
2021;C02AC02 Guanfacin;Jönköping;Män;5-9;2.48
2021;C02AC02 Guanfacin;Jönköping;Män;10-14;9.6
2021;C02AC02 Guanfacin;Jönköping;Män;15-19;5.46
2021;C02AC02 Guanfacin;Jönköping;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Jönköping;Kvinnor;5-9;0.55
2021;C02AC02 Guanfacin;Jönköping;Kvinnor;10-14;2.71
2021;C02AC02 Guanfacin;Jönköping;Kvinnor;15-19;2.34
2021;C02AC02 Guanfacin;Jönköping;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Jönköping;Båda könen;5-9;1.54
2021;C02AC02 Guanfacin;Jönköping;Båda könen;10-14;6.21
2021;C02AC02 Guanfacin;Jönköping;Båda könen;15-19;3.97
2021;C02AC02 Guanfacin;Kronoberg;Män;0-4;0
2021;C02AC02 Guanfacin;Kronoberg;Män;5-9;2.07
2021;C02AC02 Guanfacin;Kronoberg;Män;10-14;7.81
2021;C02AC02 Guanfacin;Kronoberg;Män;15-19;3.26
2021;C02AC02 Guanfacin;Kronoberg;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Kronoberg;Kvinnor;5-9;0.33
2021;C02AC02 Guanfacin;Kronoberg;Kvinnor;10-14;1.83
2021;C02AC02 Guanfacin;Kronoberg;Kvinnor;15-19;2.47
2021;C02AC02 Guanfacin;Kronoberg;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Kronoberg;Båda könen;5-9;1.21
2021;C02AC02 Guanfacin;Kronoberg;Båda könen;10-14;4.95
2021;C02AC02 Guanfacin;Kronoberg;Båda könen;15-19;2.88
2021;C02AC02 Guanfacin;Kalmar;Män;0-4;0
2021;C02AC02 Guanfacin;Kalmar;Män;5-9;2.52
2021;C02AC02 Guanfacin;Kalmar;Män;10-14;7.89
2021;C02AC02 Guanfacin;Kalmar;Män;15-19;4.63
2021;C02AC02 Guanfacin;Kalmar;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Kalmar;Kvinnor;5-9;0.59
2021;C02AC02 Guanfacin;Kalmar;Kvinnor;10-14;2.07
2021;C02AC02 Guanfacin;Kalmar;Kvinnor;15-19;2.54
2021;C02AC02 Guanfacin;Kalmar;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Kalmar;Båda könen;5-9;1.59
2021;C02AC02 Guanfacin;Kalmar;Båda könen;10-14;5.05
2021;C02AC02 Guanfacin;Kalmar;Båda könen;15-19;3.63
2021;C02AC02 Guanfacin;Gotland;Män;0-4;0
2021;C02AC02 Guanfacin;Gotland;Män;5-9;9.6
2021;C02AC02 Guanfacin;Gotland;Män;10-14;23.7
2021;C02AC02 Guanfacin;Gotland;Män;15-19;12.36
2021;C02AC02 Guanfacin;Gotland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Gotland;Kvinnor;5-9;3.3
2021;C02AC02 Guanfacin;Gotland;Kvinnor;10-14;11.26
2021;C02AC02 Guanfacin;Gotland;Kvinnor;15-19;11.66
2021;C02AC02 Guanfacin;Gotland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Gotland;Båda könen;5-9;6.6
2021;C02AC02 Guanfacin;Gotland;Båda könen;10-14;17.65
2021;C02AC02 Guanfacin;Gotland;Båda könen;15-19;12.03
2021;C02AC02 Guanfacin;Blekinge;Män;0-4;0
2021;C02AC02 Guanfacin;Blekinge;Män;5-9;4.15
2021;C02AC02 Guanfacin;Blekinge;Män;10-14;18.7
2021;C02AC02 Guanfacin;Blekinge;Män;15-19;10.93
2021;C02AC02 Guanfacin;Blekinge;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Blekinge;Kvinnor;5-9;1.35
2021;C02AC02 Guanfacin;Blekinge;Kvinnor;10-14;7.21
2021;C02AC02 Guanfacin;Blekinge;Kvinnor;15-19;7.08
2021;C02AC02 Guanfacin;Blekinge;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Blekinge;Båda könen;5-9;2.77
2021;C02AC02 Guanfacin;Blekinge;Båda könen;10-14;13.13
2021;C02AC02 Guanfacin;Blekinge;Båda könen;15-19;9.13
2021;C02AC02 Guanfacin;Skåne;Män;0-4;0
2021;C02AC02 Guanfacin;Skåne;Män;5-9;2.89
2021;C02AC02 Guanfacin;Skåne;Män;10-14;11.09
2021;C02AC02 Guanfacin;Skåne;Män;15-19;5.82
2021;C02AC02 Guanfacin;Skåne;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Skåne;Kvinnor;5-9;0.87
2021;C02AC02 Guanfacin;Skåne;Kvinnor;10-14;3.98
2021;C02AC02 Guanfacin;Skåne;Kvinnor;15-19;4.83
2021;C02AC02 Guanfacin;Skåne;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Skåne;Båda könen;5-9;1.91
2021;C02AC02 Guanfacin;Skåne;Båda könen;10-14;7.62
2021;C02AC02 Guanfacin;Skåne;Båda könen;15-19;5.35
2021;C02AC02 Guanfacin;Halland;Män;0-4;0
2021;C02AC02 Guanfacin;Halland;Män;5-9;10.05
2021;C02AC02 Guanfacin;Halland;Män;10-14;26.12
2021;C02AC02 Guanfacin;Halland;Män;15-19;14.26
2021;C02AC02 Guanfacin;Halland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Halland;Kvinnor;5-9;3.7
2021;C02AC02 Guanfacin;Halland;Kvinnor;10-14;8.88
2021;C02AC02 Guanfacin;Halland;Kvinnor;15-19;9.27
2021;C02AC02 Guanfacin;Halland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Halland;Båda könen;5-9;6.96
2021;C02AC02 Guanfacin;Halland;Båda könen;10-14;17.75
2021;C02AC02 Guanfacin;Halland;Båda könen;15-19;11.87
2021;C02AC02 Guanfacin;Västra Götaland;Män;0-4;0.02
2021;C02AC02 Guanfacin;Västra Götaland;Män;5-9;3.63
2021;C02AC02 Guanfacin;Västra Götaland;Män;10-14;10.94
2021;C02AC02 Guanfacin;Västra Götaland;Män;15-19;7.93
2021;C02AC02 Guanfacin;Västra Götaland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Västra Götaland;Kvinnor;5-9;1.1
2021;C02AC02 Guanfacin;Västra Götaland;Kvinnor;10-14;3.29
2021;C02AC02 Guanfacin;Västra Götaland;Kvinnor;15-19;3.96
2021;C02AC02 Guanfacin;Västra Götaland;Båda könen;0-4;0.01
2021;C02AC02 Guanfacin;Västra Götaland;Båda könen;5-9;2.4
2021;C02AC02 Guanfacin;Västra Götaland;Båda könen;10-14;7.24
2021;C02AC02 Guanfacin;Västra Götaland;Båda könen;15-19;6.01
2021;C02AC02 Guanfacin;Värmland;Män;0-4;0
2021;C02AC02 Guanfacin;Värmland;Män;5-9;1.99
2021;C02AC02 Guanfacin;Värmland;Män;10-14;7.94
2021;C02AC02 Guanfacin;Värmland;Män;15-19;5.83
2021;C02AC02 Guanfacin;Värmland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Värmland;Kvinnor;5-9;0.52
2021;C02AC02 Guanfacin;Värmland;Kvinnor;10-14;2.67
2021;C02AC02 Guanfacin;Värmland;Kvinnor;15-19;3.09
2021;C02AC02 Guanfacin;Värmland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Värmland;Båda könen;5-9;1.27
2021;C02AC02 Guanfacin;Värmland;Båda könen;10-14;5.4
2021;C02AC02 Guanfacin;Värmland;Båda könen;15-19;4.52
2021;C02AC02 Guanfacin;Örebro;Män;0-4;0
2021;C02AC02 Guanfacin;Örebro;Män;5-9;3.19
2021;C02AC02 Guanfacin;Örebro;Män;10-14;9.64
2021;C02AC02 Guanfacin;Örebro;Män;15-19;6.85
2021;C02AC02 Guanfacin;Örebro;Kvinnor;0-4;0.12
2021;C02AC02 Guanfacin;Örebro;Kvinnor;5-9;1.35
2021;C02AC02 Guanfacin;Örebro;Kvinnor;10-14;4.04
2021;C02AC02 Guanfacin;Örebro;Kvinnor;15-19;4.76
2021;C02AC02 Guanfacin;Örebro;Båda könen;0-4;0.06
2021;C02AC02 Guanfacin;Örebro;Båda könen;5-9;2.29
2021;C02AC02 Guanfacin;Örebro;Båda könen;10-14;6.92
2021;C02AC02 Guanfacin;Örebro;Båda könen;15-19;5.83
2021;C02AC02 Guanfacin;Västmanland;Män;0-4;0
2021;C02AC02 Guanfacin;Västmanland;Män;5-9;5.32
2021;C02AC02 Guanfacin;Västmanland;Män;10-14;13.97
2021;C02AC02 Guanfacin;Västmanland;Män;15-19;9.19
2021;C02AC02 Guanfacin;Västmanland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Västmanland;Kvinnor;5-9;1.99
2021;C02AC02 Guanfacin;Västmanland;Kvinnor;10-14;6.4
2021;C02AC02 Guanfacin;Västmanland;Kvinnor;15-19;5.77
2021;C02AC02 Guanfacin;Västmanland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Västmanland;Båda könen;5-9;3.7
2021;C02AC02 Guanfacin;Västmanland;Båda könen;10-14;10.37
2021;C02AC02 Guanfacin;Västmanland;Båda könen;15-19;7.52
2021;C02AC02 Guanfacin;Dalarna;Män;0-4;0
2021;C02AC02 Guanfacin;Dalarna;Män;5-9;2.84
2021;C02AC02 Guanfacin;Dalarna;Män;10-14;10.1
2021;C02AC02 Guanfacin;Dalarna;Män;15-19;7.74
2021;C02AC02 Guanfacin;Dalarna;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Dalarna;Kvinnor;5-9;0.63
2021;C02AC02 Guanfacin;Dalarna;Kvinnor;10-14;3.9
2021;C02AC02 Guanfacin;Dalarna;Kvinnor;15-19;5.15
2021;C02AC02 Guanfacin;Dalarna;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Dalarna;Båda könen;5-9;1.77
2021;C02AC02 Guanfacin;Dalarna;Båda könen;10-14;7.05
2021;C02AC02 Guanfacin;Dalarna;Båda könen;15-19;6.49
2021;C02AC02 Guanfacin;Gävleborg;Män;0-4;0
2021;C02AC02 Guanfacin;Gävleborg;Män;5-9;5.47
2021;C02AC02 Guanfacin;Gävleborg;Män;10-14;11.87
2021;C02AC02 Guanfacin;Gävleborg;Män;15-19;7.36
2021;C02AC02 Guanfacin;Gävleborg;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Gävleborg;Kvinnor;5-9;0.9
2021;C02AC02 Guanfacin;Gävleborg;Kvinnor;10-14;3.97
2021;C02AC02 Guanfacin;Gävleborg;Kvinnor;15-19;3.51
2021;C02AC02 Guanfacin;Gävleborg;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Gävleborg;Båda könen;5-9;3.24
2021;C02AC02 Guanfacin;Gävleborg;Båda könen;10-14;8.01
2021;C02AC02 Guanfacin;Gävleborg;Båda könen;15-19;5.52
2021;C02AC02 Guanfacin;Västernorrland;Män;0-4;0
2021;C02AC02 Guanfacin;Västernorrland;Män;5-9;2.74
2021;C02AC02 Guanfacin;Västernorrland;Män;10-14;8.78
2021;C02AC02 Guanfacin;Västernorrland;Män;15-19;4.3
2021;C02AC02 Guanfacin;Västernorrland;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Västernorrland;Kvinnor;5-9;0.31
2021;C02AC02 Guanfacin;Västernorrland;Kvinnor;10-14;3.27
2021;C02AC02 Guanfacin;Västernorrland;Kvinnor;15-19;2.08
2021;C02AC02 Guanfacin;Västernorrland;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Västernorrland;Båda könen;5-9;1.56
2021;C02AC02 Guanfacin;Västernorrland;Båda könen;10-14;6.08
2021;C02AC02 Guanfacin;Västernorrland;Båda könen;15-19;3.22
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Män;0-4;0
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Män;5-9;4.93
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Män;10-14;14.48
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Män;15-19;9.09
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;5-9;0.28
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;10-14;6.89
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Kvinnor;15-19;6.36
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;5-9;2.7
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;10-14;10.76
2021;C02AC02 Guanfacin;Jämtland Härjedalen;Båda könen;15-19;7.76
2021;C02AC02 Guanfacin;Västerbotten;Män;0-4;0
2021;C02AC02 Guanfacin;Västerbotten;Män;5-9;2.88
2021;C02AC02 Guanfacin;Västerbotten;Män;10-14;9.67
2021;C02AC02 Guanfacin;Västerbotten;Män;15-19;7.45
2021;C02AC02 Guanfacin;Västerbotten;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Västerbotten;Kvinnor;5-9;0.94
2021;C02AC02 Guanfacin;Västerbotten;Kvinnor;10-14;4.13
2021;C02AC02 Guanfacin;Västerbotten;Kvinnor;15-19;3.62
2021;C02AC02 Guanfacin;Västerbotten;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Västerbotten;Båda könen;5-9;1.94
2021;C02AC02 Guanfacin;Västerbotten;Båda könen;10-14;6.98
2021;C02AC02 Guanfacin;Västerbotten;Båda könen;15-19;5.58
2021;C02AC02 Guanfacin;Norrbotten;Män;0-4;0
2021;C02AC02 Guanfacin;Norrbotten;Män;5-9;5.8
2021;C02AC02 Guanfacin;Norrbotten;Män;10-14;20.97
2021;C02AC02 Guanfacin;Norrbotten;Män;15-19;8.35
2021;C02AC02 Guanfacin;Norrbotten;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Norrbotten;Kvinnor;5-9;1.42
2021;C02AC02 Guanfacin;Norrbotten;Kvinnor;10-14;5.24
2021;C02AC02 Guanfacin;Norrbotten;Kvinnor;15-19;6.18
2021;C02AC02 Guanfacin;Norrbotten;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Norrbotten;Båda könen;5-9;3.68
2021;C02AC02 Guanfacin;Norrbotten;Båda könen;10-14;13.42
2021;C02AC02 Guanfacin;Norrbotten;Båda könen;15-19;7.31
2021;C02AC02 Guanfacin;Riket;Män;0-4;0
2021;C02AC02 Guanfacin;Riket;Män;5-9;4.03
2021;C02AC02 Guanfacin;Riket;Män;10-14;12.02
2021;C02AC02 Guanfacin;Riket;Män;15-19;7.05
2021;C02AC02 Guanfacin;Riket;Kvinnor;0-4;0
2021;C02AC02 Guanfacin;Riket;Kvinnor;5-9;1.08
2021;C02AC02 Guanfacin;Riket;Kvinnor;10-14;4.11
2021;C02AC02 Guanfacin;Riket;Kvinnor;15-19;4.43
2021;C02AC02 Guanfacin;Riket;Båda könen;0-4;0
2021;C02AC02 Guanfacin;Riket;Båda könen;5-9;2.6
2021;C02AC02 Guanfacin;Riket;Båda könen;10-14;8.18
2021;C02AC02 Guanfacin;Riket;Båda könen;15-19;5.78
2022;C02AC02 Guanfacin;Stockholm;Män;0-4;0.03
2022;C02AC02 Guanfacin;Stockholm;Män;5-9;5.48
2022;C02AC02 Guanfacin;Stockholm;Män;10-14;14.4
2022;C02AC02 Guanfacin;Stockholm;Män;15-19;6.97
2022;C02AC02 Guanfacin;Stockholm;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Stockholm;Kvinnor;5-9;1.2
2022;C02AC02 Guanfacin;Stockholm;Kvinnor;10-14;4.78
2022;C02AC02 Guanfacin;Stockholm;Kvinnor;15-19;5.13
2022;C02AC02 Guanfacin;Stockholm;Båda könen;0-4;0.01
2022;C02AC02 Guanfacin;Stockholm;Båda könen;5-9;3.41
2022;C02AC02 Guanfacin;Stockholm;Båda könen;10-14;9.75
2022;C02AC02 Guanfacin;Stockholm;Båda könen;15-19;6.07
2022;C02AC02 Guanfacin;Uppsala;Män;0-4;0
2022;C02AC02 Guanfacin;Uppsala;Män;5-9;7.72
2022;C02AC02 Guanfacin;Uppsala;Män;10-14;21.94
2022;C02AC02 Guanfacin;Uppsala;Män;15-19;12.15
2022;C02AC02 Guanfacin;Uppsala;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Uppsala;Kvinnor;5-9;1.11
2022;C02AC02 Guanfacin;Uppsala;Kvinnor;10-14;7.8
2022;C02AC02 Guanfacin;Uppsala;Kvinnor;15-19;7.28
2022;C02AC02 Guanfacin;Uppsala;Båda könen;0-4;0
2022;C02AC02 Guanfacin;Uppsala;Båda könen;5-9;4.49
2022;C02AC02 Guanfacin;Uppsala;Båda könen;10-14;15.06
2022;C02AC02 Guanfacin;Uppsala;Båda könen;15-19;9.77
2022;C02AC02 Guanfacin;Södermanland;Män;0-4;0
2022;C02AC02 Guanfacin;Södermanland;Män;5-9;3.95
2022;C02AC02 Guanfacin;Södermanland;Män;10-14;10.86
2022;C02AC02 Guanfacin;Södermanland;Män;15-19;6.92
2022;C02AC02 Guanfacin;Södermanland;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Södermanland;Kvinnor;5-9;1.2
2022;C02AC02 Guanfacin;Södermanland;Kvinnor;10-14;4.12
2022;C02AC02 Guanfacin;Södermanland;Kvinnor;15-19;4.74
2022;C02AC02 Guanfacin;Södermanland;Båda könen;0-4;0
2022;C02AC02 Guanfacin;Södermanland;Båda könen;5-9;2.61
2022;C02AC02 Guanfacin;Södermanland;Båda könen;10-14;7.61
2022;C02AC02 Guanfacin;Södermanland;Båda könen;15-19;5.87
2022;C02AC02 Guanfacin;Östergötland;Män;0-4;0
2022;C02AC02 Guanfacin;Östergötland;Män;5-9;3.82
2022;C02AC02 Guanfacin;Östergötland;Män;10-14;14.57
2022;C02AC02 Guanfacin;Östergötland;Män;15-19;7.39
2022;C02AC02 Guanfacin;Östergötland;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Östergötland;Kvinnor;5-9;1.18
2022;C02AC02 Guanfacin;Östergötland;Kvinnor;10-14;3.52
2022;C02AC02 Guanfacin;Östergötland;Kvinnor;15-19;4.21
2022;C02AC02 Guanfacin;Östergötland;Båda könen;0-4;0
2022;C02AC02 Guanfacin;Östergötland;Båda könen;5-9;2.54
2022;C02AC02 Guanfacin;Östergötland;Båda könen;10-14;9.24
2022;C02AC02 Guanfacin;Östergötland;Båda könen;15-19;5.85
2022;C02AC02 Guanfacin;Jönköping;Män;0-4;0
2022;C02AC02 Guanfacin;Jönköping;Män;5-9;2.57
2022;C02AC02 Guanfacin;Jönköping;Män;10-14;11.87
2022;C02AC02 Guanfacin;Jönköping;Män;15-19;7.65
2022;C02AC02 Guanfacin;Jönköping;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Jönköping;Kvinnor;5-9;0.27
2022;C02AC02 Guanfacin;Jönköping;Kvinnor;10-14;2.76
2022;C02AC02 Guanfacin;Jönköping;Kvinnor;15-19;2.97
2022;C02AC02 Guanfacin;Jönköping;Båda könen;0-4;0
2022;C02AC02 Guanfacin;Jönköping;Båda könen;5-9;1.45
2022;C02AC02 Guanfacin;Jönköping;Båda könen;10-14;7.39
2022;C02AC02 Guanfacin;Jönköping;Båda könen;15-19;5.41
2022;C02AC02 Guanfacin;Kronoberg;Män;0-4;0
2022;C02AC02 Guanfacin;Kronoberg;Män;5-9;2.37
2022;C02AC02 Guanfacin;Kronoberg;Män;10-14;10.33
2022;C02AC02 Guanfacin;Kronoberg;Män;15-19;4.97
2022;C02AC02 Guanfacin;Kronoberg;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Kronoberg;Kvinnor;5-9;0.65
2022;C02AC02 Guanfacin;Kronoberg;Kvinnor;10-14;1.32
2022;C02AC02 Guanfacin;Kronoberg;Kvinnor;15-19;2.93
2022;C02AC02 Guanfacin;Kronoberg;Båda könen;0-4;0
2022;C02AC02 Guanfacin;Kronoberg;Båda könen;5-9;1.52
2022;C02AC02 Guanfacin;Kronoberg;Båda könen;10-14;5.99
2022;C02AC02 Guanfacin;Kronoberg;Båda könen;15-19;3.98
2022;C02AC02 Guanfacin;Kalmar;Män;0-4;0
2022;C02AC02 Guanfacin;Kalmar;Män;5-9;3.48
2022;C02AC02 Guanfacin;Kalmar;Män;10-14;10.3
2022;C02AC02 Guanfacin;Kalmar;Män;15-19;6.24
2022;C02AC02 Guanfacin;Kalmar;Kvinnor;0-4;0
2022;C02AC02 Guanfacin;Kalmar;Kvinnor;5-9;1.18
2022;C02AC02 Guanfacin;Kalmar;Kvinnor;10-14;3.55
2022;C02AC02 Guanfacin;Kalmar;Kvinnor;15-19;3.1
2022;C02AC02 Guanfacin;Kalmar;Båda könen;0-4;0
2022;C02AC02 Guanfacin;Kalmar;Båda könen;5-9;2.36
2022;C02AC02 Guanfacin;Kalmar;Båda könen;10-14;7.02
2022;C02AC02 Guanfacin;Kalmar;Båda könen;15-19;4.72
2022;C02AC02 Guanfacin;Gotland;Män;0-4;0
2022;C02AC02 Guanfacin;Gotland;Män;5-9;11.34
